37.78	66.666667
37.8	58.333333
37.82	75
37.84	56.666667
37.86	96.666667
37.88	116.666667
37.9	121.666667
37.92	135
37.94	178.333333
37.96	245
37.98	250
38	385
38.02	456.666667
38.04	563.333333
38.06	713.333333
38.08	841.666667
38.1	978.333333
38.12	1195
38.14	1425
38.16	1510
38.18	1520
38.2	1693.333333
38.22	1710
38.24	1725
38.26	1705
38.28	1675
38.3	1543.333333
38.32	1643.333333
38.34	1430
38.36	1280
38.38	1131.666667
38.4	1088.333333
38.42	873.333333
38.44	763.333333
38.46	586.666667
38.48	486.666667
38.5	323.333333
38.52	300
38.54	258.333333
38.56	186.666667
38.58	156.666667
38.6	90
38.62	78.333333
38.64	78.333333
38.66	68.333333
38.68	66.666667
38.7	56.666667
38.72	50
38.74	73.333333
38.76	65
38.78	63.333333
38.8	53.333333
38.82	53.333333
38.84	41.666667
38.86	41.666667
38.88	58.333333
38.9	60
38.92	53.333333
38.94	38.333333
38.96	38.333333
38.98	46.666667
39	55
39.02	40
39.04	60
39.06	51.666667
39.08	38.333333
